data,Obitos_Publicacao_Min,Obitos_Publicacao_Max
2022-02-07,44.13209789882403,45.316280692266325
2022-02-08,46.69326629193672,47.8097968865851
2022-02-09,47.52171599555872,48.7330665433894
2022-02-10,49.681839255710045,51.079399519978416
2022-02-11,50.40357591140963,51.37810374407316
2022-02-12,50.02783939135821,50.81552293214003
2022-02-13,48.59554501388965,49.772613667765356
2022-02-14,47.762659143567504,48.8627167577533
2022-02-15,47.623210532129406,49.049396639335946
2022-02-16,45.96342397513503,46.95762931586313
2022-02-17,46.08579395777986,47.096764315702366
2022-02-18,45.93832628742896,47.045209789116385
2022-02-19,45.01895253430002,46.18355037800353
2022-02-20,44.257709001046294,45.08893165030054
2022-02-21,43.593529190762766,44.34310273804032
2022-02-22,43.571518752181596,44.43913530512801
2022-02-23,41.95890827934087,43.0028940421961
2022-02-24,41.23813988303306,42.18769607568142
2022-02-25,40.11872401526948,40.71666051149034
2022-02-26,38.65421518335034,39.32799128929479
2022-02-27,36.549060118499185,37.34830705787901
2022-02-28,35.38831555649294,36.13737705475269
2022-03-01,34.394113078569866,35.085075618924364
2022-03-02,31.69450282420429,32.34652906519235
2022-03-03,29.99106418887718,30.70757159371486
2022-03-04,28.60677711371875,29.301904379613006
2022-03-05,27.003745751104415,27.71159517761349
2022-03-06,24.786582152530716,25.44219862417123
2022-03-07,23.38664075067222,23.88060229632348
2022-03-08,22.217084479958253,22.838306926210283
2022-03-09,20.21904516154797,20.549523003090744
2022-03-10,19.26430613707387,19.657659356941274
2022-03-11,17.92366268742271,18.291967470914713
2022-03-12,15.866520281780366,16.28486102959632
2022-03-13,13.898539007361034,14.258795153504506
2022-03-14,13.024061147481733,13.412853975536114
2022-03-15,12.47834773070634,12.847455211704
2022-03-16,11.644450737402067,11.976975277258292
2022-03-17,11.911372248415546,12.171156270982523
2022-03-18,12.047194274900857,12.313957970636586
2022-03-19,11.668846041002103,11.93568555367991
2022-03-20,11.127620770555442,11.366811986250385
2022-03-21,11.125591970400952,11.385823419626101
2022-03-22,11.338527107603474,11.668636425028508
2022-03-23,11.078729427306396,11.40835795516508
2022-03-24,11.797110568804866,12.099626479592503
2022-03-25,11.976481911456153,12.274623695404262
2022-03-26,11.180548347003771,11.397805507572672
2022-03-27,10.705617122033674,10.987727880389492
2022-03-28,10.347889657412365,10.527049842173009
2022-03-29,9.344769684910636,9.632081437966859
2022-03-30,8.17564067429686,8.455995964190821
2022-03-31,7.3930681585814995,7.6197413596311865
2022-04-01,6.970395291320501,7.149807913127721
2022-04-02,6.953300343665763,7.200109357777778
2022-04-03,6.535913673886266,6.8173254351805
2022-04-04,6.488551202005757,6.658894281475475
2022-04-05,6.1722507500705746,6.429158489745532
2022-04-06,6.22751919626794,6.446586956808636
2022-04-07,6.146030030874505,6.412556736989627
2022-04-08,5.8044021440099955,6.021363298235503
2022-04-09,5.551985790285261,5.767088494978673
2022-04-10,5.135515119369484,5.383824926198873
2022-04-11,4.852629900106726,5.1172854765975115
2022-04-12,4.626018926089486,4.850894128101709
2022-04-13,4.5827707868383145,4.757243664300194
2022-04-14,4.689961442522543,4.910282153317113
2022-04-15,4.620796824437697,4.811189710367331
2022-04-16,4.551833464261309,4.770483023577076
2022-04-17,4.535233477708228,4.706495006297577
2022-04-18,4.510369844438451,4.710564260613377
2022-04-19,4.403513029596047,4.6772007122039305
2022-04-20,4.376869333654131,4.604761363516901
2022-04-21,4.548317031207224,4.768551249050912
2022-04-22,4.5361874423960575,4.732966831534084
2022-04-23,4.516988676794601,4.728581244211162
2022-04-24,4.479085887582018,4.6943757392742285
2022-04-25,4.404647186176697,4.579369339432578
2022-04-26,4.283249301609661,4.462390218754008
2022-04-27,4.229984643128256,4.477588580591805
2022-04-28,4.4234430045873445,4.6088540563130325
2022-04-29,4.5422436178138295,4.74035868824669
2022-04-30,4.508918633418894,4.737224891493824
2022-05-01,4.5416907353506,4.78555013812472
2022-05-02,4.585068440102444,4.770035103505075
2022-05-03,4.616101791795913,4.765897069961299
2022-05-04,4.510782343697716,4.717912628607483
2022-05-05,4.5790109695437495,4.808606028533754
2022-05-06,4.671745119209598,4.945792182374563
2022-05-07,4.682575667155767,4.9192364367605705
2022-05-08,4.739918262137835,4.975423275322182
2022-05-09,4.728380745147759,4.9597724290996785
2022-05-10,4.730809074201233,5.034581014812667
2022-05-11,4.759810323876718,4.969042519564226
